kernel,InputData,thread,event/metric,invocation,min,max,avg
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,global_atom_cas,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,active_cycles_pm,32809625,32809625,32809625
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,active_warps_pm,65604102,65604102,65604102
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,elapsed_cycles_pm,2626452054,2626452054,2626452054
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,inst_executed_fp16_pipe_s0,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,inst_executed_fp16_pipe_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,inst_executed_fp16_pipe_s2,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,inst_executed_fp16_pipe_s3,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,inst_executed_fp64_pipe_s0,3472,3472,3472
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,inst_executed_fp64_pipe_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,inst_executed_fp64_pipe_s2,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,inst_executed_fp64_pipe_s3,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,inst_executed_fma_pipe_s0,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,inst_executed_fma_pipe_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,inst_executed_fma_pipe_s2,50932,50932,50932
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,inst_executed_fma_pipe_s3,160,160,160
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,tensor_pipe_active_cycles_s0,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,tensor_pipe_active_cycles_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,tensor_pipe_active_cycles_s2,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,tensor_pipe_active_cycles_s3,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,pcie_tx_active_pulse,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,pcie_rx_active_pulse,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,active_cycles_sys,30412929,30412929,30412929
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,128,1,elapsed_cycles_sys,30412929,30412929,30412929
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,fb_subp0_read_sectors,307940,307940,307940
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,fb_subp1_read_sectors,309693,309693,309693
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,fb_subp0_write_sectors,181941,181941,181941
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,fb_subp1_write_sectors,181780,181780,181780
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,l2_subp0_write_sector_misses,182277,182277,182277
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,l2_subp1_write_sector_misses,182403,182403,182403
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,l2_subp0_read_sector_misses,307956,307956,307956
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,l2_subp1_read_sector_misses,307895,307895,307895
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,l2_subp0_read_tex_sector_queries,272189,272189,272189
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,l2_subp1_read_tex_sector_queries,272292,272292,272292
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,l2_subp0_write_tex_sector_queries,3801915,3801915,3801915
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,l2_subp1_write_tex_sector_queries,3304136,3304136,3304136
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,l2_subp0_read_tex_hit_sectors,143308,143308,143308
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,l2_subp1_read_tex_hit_sectors,143187,143187,143187
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,l2_subp0_write_tex_hit_sectors,3769142,3769142,3769142
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,l2_subp1_write_tex_hit_sectors,3271386,3271386,3271386
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,l2_subp0_total_read_sector_queries,24635111,24635111,24635111
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,l2_subp1_total_read_sector_queries,396617,396617,396617
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,l2_subp0_total_write_sector_queries,3829023,3829023,3829023
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,l2_subp1_total_write_sector_queries,3331303,3331303,3331303
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,l2_subp0_read_sysmem_sector_queries,24237849,24237849,24237849
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,l2_subp1_read_sysmem_sector_queries,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,l2_subp0_write_sysmem_sector_queries,1,1,1
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,l2_subp1_write_sysmem_sector_queries,4,4,4
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,prof_trigger_00,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,prof_trigger_01,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,prof_trigger_02,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,prof_trigger_03,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,prof_trigger_04,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,prof_trigger_05,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,prof_trigger_06,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,prof_trigger_07,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,warps_launched,2,2,2
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,inst_issued0,1.5942e+10,1.5942e+10,1.5942e+10
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,inst_issued1,504805210,504805210,504805210
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,inst_executed,504805178,504805178,504805178
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,thread_inst_executed,1216248816,1216248816,1216248816
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,not_predicated_off_thread_inst_executed,1211464245,1211464245,1211464245
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,active_cycles,8223570981,8223570981,8223570981
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,active_warps,2.9520e+10,2.9520e+10,2.9520e+10
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,shared_atom,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,sm_cta_launched,1,1,1
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,shared_atom_cas,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,shared_load,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,shared_store,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,generic_load,46108267,46108267,46108267
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,generic_store,7105581,7105581,7105581
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,global_load,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,global_store,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,local_load,466,466,466
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,local_store,464,464,464
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,atom_count,8,8,8
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,gred_count,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,shared_ld_transactions,82,82,82
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,shared_st_transactions,142,142,142
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,shared_ld_bank_conflict,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,shared_st_bank_conflict,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,global_atom_cas,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,inst_executed_fp16_pipe_s0,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,inst_executed_fp16_pipe_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,inst_executed_fp16_pipe_s2,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,inst_executed_fp16_pipe_s3,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,inst_executed_fp64_pipe_s0,57232,57232,57232
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,inst_executed_fp64_pipe_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,inst_executed_fp64_pipe_s2,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,inst_executed_fp64_pipe_s3,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,inst_executed_fma_pipe_s0,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,inst_executed_fma_pipe_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,inst_executed_fma_pipe_s2,33839092,33839092,33839092
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,inst_executed_fma_pipe_s3,160,160,160
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,tensor_pipe_active_cycles_s0,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,tensor_pipe_active_cycles_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,tensor_pipe_active_cycles_s2,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,tensor_pipe_active_cycles_s3,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,pcie_tx_active_pulse,1287,1287,1287
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,1024,16,1,pcie_rx_active_pulse,1540,1540,1540
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,fb_subp0_read_sectors,40620,40620,40620
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,fb_subp1_read_sectors,41308,41308,41308
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,fb_subp0_write_sectors,37152,37152,37152
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,fb_subp1_write_sectors,37369,37369,37369
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,l2_subp0_write_sector_misses,38645,38645,38645
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,l2_subp1_write_sector_misses,38755,38755,38755
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,l2_subp0_read_sector_misses,41602,41602,41602
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,l2_subp1_read_sector_misses,41670,41670,41670
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,l2_subp0_read_tex_sector_queries,65285,65285,65285
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,l2_subp1_read_tex_sector_queries,65129,65129,65129
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,l2_subp0_write_tex_sector_queries,944955,944955,944955
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,l2_subp1_write_tex_sector_queries,793288,793288,793288
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,l2_subp0_read_tex_hit_sectors,48841,48841,48841
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,l2_subp1_read_tex_hit_sectors,48894,48894,48894
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,l2_subp0_write_tex_hit_sectors,940672,940672,940672
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,l2_subp1_write_tex_hit_sectors,789018,789018,789018
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,l2_subp0_total_read_sector_queries,6531607,6531607,6531607
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,l2_subp1_total_read_sector_queries,98380,98380,98380
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,l2_subp0_total_write_sector_queries,793332,793332,793332
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,l2_subp1_total_write_sector_queries,945037,945037,945037
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,l2_subp0_read_sysmem_sector_queries,6433887,6433887,6433887
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,l2_subp1_read_sysmem_sector_queries,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,l2_subp0_write_sysmem_sector_queries,1,1,1
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,l2_subp1_write_sysmem_sector_queries,4,4,4
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,elapsed_cycles_sm,1.6411e+11,1.6411e+11,1.6411e+11
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,prof_trigger_00,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,prof_trigger_01,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,prof_trigger_02,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,prof_trigger_03,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,prof_trigger_04,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,prof_trigger_05,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,prof_trigger_06,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,prof_trigger_07,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,warps_launched,2,2,2
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,inst_issued0,3973866151,3973866151,3973866151
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,inst_issued1,126218266,126218266,126218266
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,inst_executed,126218234,126218234,126218234
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,thread_inst_executed,326743225,326743225,326743225
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,not_predicated_off_thread_inst_executed,325542398,325542398,325542398
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,active_cycles,2050045148,2050045148,2050045148
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,active_warps,7823798310,7823798310,7823798310
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,shared_atom,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,sm_cta_launched,1,1,1
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,shared_atom_cas,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,shared_load,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,shared_store,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,generic_load,11570475,11570475,11570475
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,generic_store,1737773,1737773,1737773
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,global_load,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,global_store,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,local_load,466,466,466
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,local_store,464,464,464
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,atom_count,8,8,8
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,gred_count,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,shared_ld_transactions,95,95,95
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,shared_st_transactions,154,154,154
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,shared_ld_bank_conflict,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,shared_st_bank_conflict,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,global_atom_cas,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,active_cycles_pm,2050045791,2050045791,2050045791
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,active_warps_pm,4100084452,4100084452,4100084452
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,elapsed_cycles_pm,1.6412e+11,1.6412e+11,1.6412e+11
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,inst_executed_fp16_pipe_s0,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,inst_executed_fp16_pipe_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,inst_executed_fp16_pipe_s2,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,inst_executed_fp16_pipe_s3,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,inst_executed_fp64_pipe_s0,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,inst_executed_fp64_pipe_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,inst_executed_fp64_pipe_s2,28560,28560,28560
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,inst_executed_fp64_pipe_s3,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,inst_executed_fma_pipe_s0,8005620,8005620,8005620
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,inst_executed_fma_pipe_s1,160,160,160
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,inst_executed_fma_pipe_s2,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,inst_executed_fma_pipe_s3,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,tensor_pipe_active_cycles_s0,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,tensor_pipe_active_cycles_s1,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,tensor_pipe_active_cycles_s2,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,tensor_pipe_active_cycles_s3,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,pcie_tx_active_pulse,100,100,100
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,pcie_rx_active_pulse,216,216,216
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,active_cycles_sys,1899712092,1899712092,1899712092
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,512,16,1,elapsed_cycles_sys,1899712092,1899712092,1899712092
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,fb_subp0_read_sectors,2439,2439,2439
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,fb_subp1_read_sectors,2584,2584,2584
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,fb_subp0_write_sectors,3118,3118,3118
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,fb_subp1_write_sectors,3093,3093,3093
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,l2_subp0_write_sector_misses,3878,3878,3878
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,l2_subp1_write_sector_misses,3845,3845,3845
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,l2_subp0_read_sector_misses,3840,3840,3840
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,l2_subp1_read_sector_misses,3877,3877,3877
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,l2_subp0_read_tex_sector_queries,811,811,811
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,l2_subp1_read_tex_sector_queries,794,794,794
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,l2_subp0_write_tex_sector_queries,7484,7484,7484
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,l2_subp1_write_tex_sector_queries,14247,14247,14247
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,l2_subp0_read_tex_hit_sectors,575,575,575
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,l2_subp1_read_tex_hit_sectors,556,556,556
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,l2_subp0_write_tex_hit_sectors,7258,7258,7258
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,l2_subp1_write_tex_hit_sectors,13984,13984,13984
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,l2_subp0_total_read_sector_queries,3189,3189,3189
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,l2_subp1_total_read_sector_queries,101303,101303,101303
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,l2_subp0_total_write_sector_queries,8262,8262,8262
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,l2_subp1_total_write_sector_queries,15049,15049,15049
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,l2_subp0_read_sysmem_sector_queries,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,l2_subp1_read_sysmem_sector_queries,97343,97343,97343
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,l2_subp0_write_sysmem_sector_queries,4,4,4
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,l2_subp1_write_sysmem_sector_queries,1,1,1
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,elapsed_cycles_sm,2607557082,2607557082,2607557082
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,prof_trigger_00,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,prof_trigger_01,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,prof_trigger_02,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,prof_trigger_03,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,prof_trigger_04,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,prof_trigger_05,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,prof_trigger_06,0,0,0
__omp_offloading_30_958188__Z17compute_tran_tempPfiS_S_ii_l183,64,16,1,prof_trigger_07,0,0,0
