kernel,InputData,thread,event/metric,invocation,min,max,avg
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,prof_trigger_00,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,prof_trigger_01,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,prof_trigger_02,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,prof_trigger_03,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,prof_trigger_04,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,prof_trigger_05,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,prof_trigger_06,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,prof_trigger_07,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,warps_launched,4,4,4
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,inst_issued0,117311715,161004717,131286883
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,inst_issued1,7101307,10038807,8091009
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,inst_executed,7101299,36161049,21979013
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,thread_inst_executed,958092419,1045713161,974592402
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,not_predicated_off_thread_inst_executed,925926290,1011459387,942051722
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,active_cycles,31113479,103917986,58292924
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,active_warps,337379210,415651108,362746815
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,shared_atom,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,sm_cta_launched,1,1,1
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,shared_atom_cas,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,shared_load,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,shared_store,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,generic_load,593918,781418,657090
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,generic_store,187681,312681,229796
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,global_load,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,global_store,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,local_load,328,328,328
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,local_store,328,328,328
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,atom_count,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,gred_count,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,shared_ld_transactions,8,8,8
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,shared_st_transactions,9,9,9
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,shared_ld_bank_conflict,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,shared_st_bank_conflict,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,global_atom_cas,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,active_cycles_pm,31106632,42751877,34851006
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,active_warps_pm,124413474,171043598,139377968
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,elapsed_cycles_pm,2490503250,3422883100,2790479138
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,inst_executed_fp16_pipe_s0,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,inst_executed_fp16_pipe_s1,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,inst_executed_fp16_pipe_s2,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,inst_executed_fp16_pipe_s3,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,inst_executed_fp64_pipe_s0,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,inst_executed_fp64_pipe_s1,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,inst_executed_fp64_pipe_s2,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,inst_executed_fp64_pipe_s3,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,inst_executed_fma_pipe_s0,10,12,10
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,inst_executed_fma_pipe_s1,10,12,10
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,inst_executed_fma_pipe_s2,10,12,10
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,inst_executed_fma_pipe_s3,10,12,11
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,tensor_pipe_active_cycles_s0,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,tensor_pipe_active_cycles_s1,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,tensor_pipe_active_cycles_s2,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,tensor_pipe_active_cycles_s3,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,pcie_tx_active_pulse,0,5,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,pcie_rx_active_pulse,0,7,1
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,active_cycles_sys,28821583,39612665,32292712
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1MW,16,12,elapsed_cycles_sys,28821583,39612665,32292712
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,fb_subp0_read_sectors,18,892,326
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,fb_subp1_read_sectors,108,1006,400
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,fb_subp0_write_sectors,1061,1606,1313
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,fb_subp1_write_sectors,1109,1765,1444
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,l2_subp0_write_sector_misses,404,2214,1149
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,l2_subp1_write_sector_misses,392,2226,1144
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,l2_subp0_read_sector_misses,88,1484,709
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,l2_subp1_read_sector_misses,70,1500,715
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,l2_subp0_read_tex_sector_queries,21,531,183
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,l2_subp1_read_tex_sector_queries,19,538,185
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,l2_subp0_write_tex_sector_queries,1997,2979,2231
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,l2_subp1_write_tex_sector_queries,1903,4881,2859
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,l2_subp0_read_tex_hit_sectors,9,127,49
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,l2_subp1_read_tex_hit_sectors,8,121,49
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,l2_subp0_write_tex_hit_sectors,801,1763,1024
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,l2_subp1_write_tex_hit_sectors,711,3641,1648
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,l2_subp0_total_read_sector_queries,324,2125,1342
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,l2_subp1_total_read_sector_queries,61,1159,682
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,l2_subp0_total_write_sector_queries,2028,3082,2266
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,l2_subp1_total_write_sector_queries,1903,5005,2877
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,l2_subp0_read_sysmem_sector_queries,254,1083,643
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,l2_subp1_read_sysmem_sector_queries,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,l2_subp0_write_sysmem_sector_queries,1,5,3
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,l2_subp1_write_sysmem_sector_queries,0,4,2
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,elapsed_cycles_sm,7945232,28219406,18910569
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,prof_trigger_00,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,prof_trigger_01,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,prof_trigger_02,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,prof_trigger_03,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,prof_trigger_04,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,prof_trigger_05,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,prof_trigger_06,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,prof_trigger_07,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,warps_launched,4,4,4
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,inst_issued0,273922,1268063,705599
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,inst_issued1,16315,77472,42438
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,inst_executed,16307,240846,114198
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,thread_inst_executed,2098901,3444439,2473575
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,not_predicated_off_thread_inst_executed,2024864,3332974,2389956
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,active_cycles,91371,344955,229607
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,active_warps,863436,2943204,1763069
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,shared_atom,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,sm_cta_launched,1,1,1
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,shared_atom_cas,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,shared_load,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,shared_store,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,generic_load,880,6268,3204
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,generic_store,433,1609,919
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,global_load,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,global_store,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,local_load,380,380,380
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,local_store,380,380,380
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,atom_count,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,gred_count,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,shared_ld_transactions,8,8,8
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,shared_st_transactions,9,9,9
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,shared_ld_bank_conflict,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,shared_st_bank_conflict,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,global_atom_cas,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,active_cycles_pm,84757,345722,207095
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,active_warps_pm,290312,1345610,748113
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,elapsed_cycles_pm,7387054,28277832,17180526
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,inst_executed_fp16_pipe_s0,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,inst_executed_fp16_pipe_s1,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,inst_executed_fp16_pipe_s2,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,inst_executed_fp16_pipe_s3,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,inst_executed_fp64_pipe_s0,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,inst_executed_fp64_pipe_s1,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,inst_executed_fp64_pipe_s2,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,inst_executed_fp64_pipe_s3,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,inst_executed_fma_pipe_s0,10,12,10
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,inst_executed_fma_pipe_s1,10,12,10
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,inst_executed_fma_pipe_s2,10,12,10
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,inst_executed_fma_pipe_s3,10,12,10
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,tensor_pipe_active_cycles_s0,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,tensor_pipe_active_cycles_s1,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,tensor_pipe_active_cycles_s2,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,tensor_pipe_active_cycles_s3,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,pcie_tx_active_pulse,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,pcie_rx_active_pulse,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,active_cycles_sys,85484,327264,198794
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph1k,16,8,elapsed_cycles_sys,85484,327264,198794
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,fb_subp0_read_sectors,44,860,248
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,fb_subp1_read_sectors,84,868,279
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,fb_subp0_write_sectors,212,937,681
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,fb_subp1_write_sectors,212,968,687
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,l2_subp0_write_sector_misses,204,1069,645
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,l2_subp1_write_sector_misses,192,1024,637
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,l2_subp0_read_sector_misses,70,856,401
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,l2_subp1_read_sector_misses,58,892,410
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,l2_subp0_read_tex_sector_queries,29,29,29
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,l2_subp1_read_tex_sector_queries,21,21,21
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,l2_subp0_write_tex_sector_queries,1588,1668,1633
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,l2_subp1_write_tex_sector_queries,1596,1644,1622
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,l2_subp0_read_tex_hit_sectors,8,9,8
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,l2_subp1_read_tex_hit_sectors,8,9,8
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,l2_subp0_write_tex_hit_sectors,776,847,815
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,l2_subp1_write_tex_hit_sectors,728,768,749
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,l2_subp0_total_read_sector_queries,273,1140,605
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,l2_subp1_total_read_sector_queries,61,889,372
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,l2_subp0_total_write_sector_queries,1613,1726,1661
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,l2_subp1_total_write_sector_queries,1596,1673,1630
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,l2_subp0_read_sysmem_sector_queries,174,295,228
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,l2_subp1_read_sysmem_sector_queries,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,l2_subp0_write_sysmem_sector_queries,1,5,2
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,l2_subp1_write_sysmem_sector_queries,0,4,2
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,elapsed_cycles_sm,6009252,16760036,8091540
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,prof_trigger_00,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,prof_trigger_01,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,prof_trigger_02,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,prof_trigger_03,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,prof_trigger_04,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,prof_trigger_05,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,prof_trigger_06,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,prof_trigger_07,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,warps_launched,4,4,4
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,inst_issued0,249117,330497,282367
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,inst_issued1,14821,17829,16513
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,inst_executed,15001,73041,50308
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,thread_inst_executed,2072387,2171981,2097706
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,not_predicated_off_thread_inst_executed,1998362,2095569,2023113
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,active_cycles,67477,206172,92838
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,active_warps,824062,901216,863896
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,shared_atom,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,sm_cta_launched,1,1,1
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,shared_atom_cas,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,shared_load,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,shared_store,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,generic_load,776,968,884
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,generic_store,373,501,445
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,global_load,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,global_store,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,local_load,328,328,328
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,local_store,328,328,328
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,atom_count,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,gred_count,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,shared_ld_transactions,8,8,8
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,shared_st_transactions,9,9,9
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,shared_ld_bank_conflict,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,shared_st_bank_conflict,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,global_atom_cas,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,active_cycles_pm,66312,87359,75368
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,active_warps_pm,264014,348404,298957
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,elapsed_cycles_pm,5910754,7624370,6643114
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,inst_executed_fp16_pipe_s0,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,inst_executed_fp16_pipe_s1,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,inst_executed_fp16_pipe_s2,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,inst_executed_fp16_pipe_s3,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,inst_executed_fp64_pipe_s0,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,inst_executed_fp64_pipe_s1,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,inst_executed_fp64_pipe_s2,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,inst_executed_fp64_pipe_s3,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,inst_executed_fma_pipe_s0,10,12,11
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,inst_executed_fma_pipe_s1,10,10,10
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,inst_executed_fma_pipe_s2,10,12,10
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,inst_executed_fma_pipe_s3,10,12,10
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,tensor_pipe_active_cycles_s0,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,tensor_pipe_active_cycles_s1,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,tensor_pipe_active_cycles_s2,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,tensor_pipe_active_cycles_s3,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,pcie_tx_active_pulse,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,pcie_rx_active_pulse,0,0,0
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,active_cycles_sys,68384,88200,76856
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l169,graph1k,16,8,elapsed_cycles_sys,68384,88200,76856
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph256k,16,11,fb_subp0_read_sectors,4164,141865,40945
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph256k,16,11,fb_subp1_read_sectors,4124,141554,40934
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph256k,16,11,fb_subp0_write_sectors,2552,60818,23015
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph256k,16,11,fb_subp1_write_sectors,2780,61105,23225
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph256k,16,11,l2_subp0_write_sector_misses,4080,68370,24811
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph256k,16,11,l2_subp1_write_sector_misses,4103,68217,24805
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph256k,16,11,l2_subp0_read_sector_misses,1660,143159,40404
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph256k,16,11,l2_subp1_read_sector_misses,1674,143456,40376
__omp_offloading_30_13579bc__Z8BFSGraphiPPc_l147,graph256k,16,11,l2_subp0_read_tex_sector_queries,4302,447874,98835
