kernel,InputData,thread,event/metric,invocation,min,max,avg
__omp_offloading_2f_13046cf_main_l64,100,128,1,active_cycles,31982449,31982449,31982449
__omp_offloading_2f_13046cf_main_l64,100,128,1,active_warps,389441754,389441754,389441754
__omp_offloading_2f_13046cf_main_l64,100,128,1,shared_atom,0,0,0
__omp_offloading_2f_13046cf_main_l64,100,128,1,sm_cta_launched,128,128,128
__omp_offloading_2f_13046cf_main_l64,100,128,1,shared_atom_cas,0,0,0
__omp_offloading_2f_13046cf_main_l64,100,128,1,shared_load,0,0,0
__omp_offloading_2f_13046cf_main_l64,100,128,1,shared_store,0,0,0
__omp_offloading_2f_13046cf_main_l64,100,128,1,generic_load,702464,702464,702464
__omp_offloading_2f_13046cf_main_l64,100,128,1,generic_store,170624,170624,170624
__omp_offloading_2f_13046cf_main_l64,100,128,1,global_load,0,0,0
__omp_offloading_2f_13046cf_main_l64,100,128,1,global_store,0,0,0
__omp_offloading_2f_13046cf_main_l64,100,128,1,local_load,74752,74752,74752
__omp_offloading_2f_13046cf_main_l64,100,128,1,local_store,75776,75776,75776
__omp_offloading_2f_13046cf_main_l64,100,128,1,atom_count,0,0,0
__omp_offloading_2f_13046cf_main_l64,100,128,1,gred_count,0,0,0
__omp_offloading_2f_13046cf_main_l64,100,128,1,shared_ld_transactions,1558,1558,1558
__omp_offloading_2f_13046cf_main_l64,100,128,1,shared_st_transactions,1153,1153,1153
__omp_offloading_2f_13046cf_main_l64,100,128,1,shared_ld_bank_conflict,0,0,0
__omp_offloading_2f_13046cf_main_l64,100,128,1,shared_st_bank_conflict,0,0,0
__omp_offloading_2f_13046cf_main_l64,100,128,1,global_atom_cas,0,0,0
__omp_offloading_2f_13046cf_main_l64,100,128,1,active_cycles_pm,31981351,31981351,31981351
__omp_offloading_2f_13046cf_main_l64,100,128,1,active_warps_pm,204524406,204524406,204524406
__omp_offloading_2f_13046cf_main_l64,100,128,1,elapsed_cycles_pm,33037024,33037024,33037024
__omp_offloading_2f_13046cf_main_l64,100,128,1,inst_executed_fp16_pipe_s0,0,0,0
__omp_offloading_2f_13046cf_main_l64,100,128,1,inst_executed_fp16_pipe_s1,0,0,0
__omp_offloading_2f_13046cf_main_l64,100,128,1,inst_executed_fp16_pipe_s2,0,0,0
__omp_offloading_2f_13046cf_main_l64,100,128,1,inst_executed_fp16_pipe_s3,0,0,0
__omp_offloading_2f_13046cf_main_l64,100,128,1,inst_executed_fp64_pipe_s0,32768,32768,32768
