==75862== NVPROF is profiling process 75862, command: mm_offload 64 250
==75862== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==75862== Profiling application: mm_offload 64 250
==75862== Profiling result:
==75862== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors        2900        2900        2900        2900
          1                     fb_subp1_read_sectors        2640        2640        2640        2640
          1                    fb_subp0_write_sectors       47169       47169       47169       47169
          1                    fb_subp1_write_sectors       45529       45529       45529       45529
          1              l2_subp0_write_sector_misses       50778       50778       50778       50778
          1              l2_subp1_write_sector_misses       50815       50815       50815       50815
          1               l2_subp0_read_sector_misses        1648        1648        1648        1648
          1               l2_subp1_read_sector_misses        1666        1666        1666        1666
          1          l2_subp0_read_tex_sector_queries       20028       20028       20028       20028
          1          l2_subp1_read_tex_sector_queries       20056       20056       20056       20056
          1         l2_subp0_write_tex_sector_queries      122992      122992      122992      122992
          1         l2_subp1_write_tex_sector_queries      123280      123280      123280      123280
          1             l2_subp0_read_tex_hit_sectors       18762       18762       18762       18762
          1             l2_subp1_read_tex_hit_sectors       18603       18603       18603       18603
          1            l2_subp0_write_tex_hit_sectors       76192       76192       76192       76192
          1            l2_subp1_write_tex_hit_sectors       76384       76384       76384       76384
          1        l2_subp0_total_read_sector_queries       20588       20588       20588       20588
          1        l2_subp1_total_read_sector_queries       21362       21362       21362       21362
          1       l2_subp0_total_write_sector_queries      123004      123004      123004      123004
          1       l2_subp1_total_write_sector_queries      123293      123293      123293      123293
          1       l2_subp0_read_sysmem_sector_queries           0           0           0           0
          1       l2_subp1_read_sysmem_sector_queries         798         798         798         798
          1      l2_subp0_write_sysmem_sector_queries           0           0           0           0
          1      l2_subp1_write_sysmem_sector_queries           5           5           5           5
          1                         elapsed_cycles_sm    19317560    19317560    19317560    19317560
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
