==77949== NVPROF is profiling process 77949, command: mm_offload 32 450
==77949== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==77949== Profiling application: mm_offload 32 450
==77949== Profiling result:
==77949== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors        1688        1688        1688        1688
          1                     fb_subp1_read_sectors        1584        1584        1584        1584
          1                    fb_subp0_write_sectors        9096        9096        9096        9096
          1                    fb_subp1_write_sectors        9176        9176        9176        9176
          1              l2_subp0_write_sector_misses       13246       13246       13246       13246
          1              l2_subp1_write_sector_misses       13316       13316       13316       13316
          1               l2_subp0_read_sector_misses         536         536         536         536
          1               l2_subp1_read_sector_misses         474         474         474         474
          1          l2_subp0_read_tex_sector_queries        1676        1676        1676        1676
          1          l2_subp1_read_tex_sector_queries        1664        1664        1664        1664
          1         l2_subp0_write_tex_sector_queries       24640       24640       24640       24640
          1         l2_subp1_write_tex_sector_queries       24640       24640       24640       24640
          1             l2_subp0_read_tex_hit_sectors        1356        1356        1356        1356
          1             l2_subp1_read_tex_hit_sectors        1348        1348        1348        1348
          1            l2_subp0_write_tex_hit_sectors       12928       12928       12928       12928
          1            l2_subp1_write_tex_hit_sectors       12928       12928       12928       12928
          1        l2_subp0_total_read_sector_queries        3026        3026        3026        3026
          1        l2_subp1_total_read_sector_queries        2170        2170        2170        2170
          1       l2_subp0_total_write_sector_queries       24641       24641       24641       24641
          1       l2_subp1_total_write_sector_queries       24664       24664       24664       24664
          1       l2_subp0_read_sysmem_sector_queries         514         514         514         514
          1       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          1      l2_subp0_write_sysmem_sector_queries           5           5           5           5
          1      l2_subp1_write_sysmem_sector_queries           0           0           0           0
          1                         elapsed_cycles_sm    14113390    14113390    14113390    14113390
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
