==78458== NVPROF is profiling process 78458, command: mm_offload 32 500
==78458== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==78458== Profiling application: mm_offload 32 500
==78458== Profiling result:
==78458== Event result:
Invocations                                Event Name         Min         Max         Avg       Total
Device "Tesla V100-SXM2-16GB (0)"
    Kernel: __omp_offloading_2f_13046cf_main_l50
          1                     fb_subp0_read_sectors        1738        1738        1738        1738
          1                     fb_subp1_read_sectors        1540        1540        1540        1540
          1                    fb_subp0_write_sectors        8916        8916        8916        8916
          1                    fb_subp1_write_sectors        9024        9024        9024        9024
          1              l2_subp0_write_sector_misses       13042       13042       13042       13042
          1              l2_subp1_write_sector_misses       13058       13058       13058       13058
          1               l2_subp0_read_sector_misses         526         526         526         526
          1               l2_subp1_read_sector_misses         484         484         484         484
          1          l2_subp0_read_tex_sector_queries        1660        1660        1660        1660
          1          l2_subp1_read_tex_sector_queries        1680        1680        1680        1680
          1         l2_subp0_write_tex_sector_queries       24616       24616       24616       24616
          1         l2_subp1_write_tex_sector_queries       24664       24664       24664       24664
          1             l2_subp0_read_tex_hit_sectors        1351        1351        1351        1351
          1             l2_subp1_read_tex_hit_sectors        1350        1350        1350        1350
          1            l2_subp0_write_tex_hit_sectors       12912       12912       12912       12912
          1            l2_subp1_write_tex_hit_sectors       12944       12944       12944       12944
          1        l2_subp0_total_read_sector_queries        3054        3054        3054        3054
          1        l2_subp1_total_read_sector_queries        2182        2182        2182        2182
          1       l2_subp0_total_write_sector_queries       24629       24629       24629       24629
          1       l2_subp1_total_write_sector_queries       24676       24676       24676       24676
          1       l2_subp0_read_sysmem_sector_queries         549         549         549         549
          1       l2_subp1_read_sysmem_sector_queries           0           0           0           0
          1      l2_subp0_write_sysmem_sector_queries           1           1           1           1
          1      l2_subp1_write_sysmem_sector_queries           4           4           4           4
          1                         elapsed_cycles_sm    14143886    14143886    14143886    14143886
          1                           prof_trigger_00           0           0           0           0
          1                           prof_trigger_01           0           0           0           0
          1                           prof_trigger_02           0           0           0           0
